SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{540658D2-F941-5347-A6B9-0793FF4393FF}","Container Registry","All","All","Standard Registry Unit - Free","1.000008","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{5C9E7A65-5784-494C-9718-7749D4075DD9}","Container Registry","All","All","Basic Registry Unit","2.000016","0.3332026656"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{67A3A3FD-826F-42C1-8843-BFFA14F0DA13}","Storage","Tiered Block Blob","All","Hot LRS Data Stored - Free","0.001648","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{67B31B34-DD94-4CA8-B43F-2D3EA87B4754}","Storage","Queues v2","AP Southeast","Class 2 Operations","0.0002","0.0000008"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{6A99015C-D33F-4F46-AE59-2E4D14091AA8}","Storage","Files","All","Protocol Operations","0.0444","0.0000666"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Storage","Files","All","Read Operations","0.0545","0.00008175"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{93DBC90A-FA3D-4128-8950-0B28437BE121}","Virtual Machines","Dv2/DSv2 Series","AP Southeast","D11 v2/DS11 v2","0.966686","0.184637026"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{941A7A91-F0B4-4C70-BE0F-D87EA6FF09EE}","Bandwidth","Inter-Region","Asia","Data Transfer Out","2E-06","0.00000016"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{99F50F54-1802-4465-9A21-B80F328E4FAD}","Storage","Tiered Block Blob","AP Southeast","All Other Operations","0.1436","0.0005744"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{9C150BF9-2BAD-430E-A53C-C213804F49EF}","Virtual Network","IP Addresses","All","Standard Static Public IP","25.083333","0.125416665"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{A7193DB3-642B-4D6F-AD03-ED5F00153BBD}","Storage","Queues v2","AP Southeast","LRS Class 1 Operations","0.0002","0.0000008"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{A7F2AA67-B9A2-4593-A413-6EC86D6C8E5B}","Storage","Files","All","LRS Data Stored - Free","0.006955","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{AE331802-83A5-4B9E-B287-85675F794E3D}","Virtual Machines","Dv3/DSv3 Series","US East","D2 v3/D2s v3","23.966686","2.300801856"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{AE56B367-2708-4454-A3D9-2BE7B2364EA1}","Virtual Network","IP Addresses","All","Dynamic Public IP - Free","28","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{B34BBB76-EDCE-4C2D-A288-81A2DB1FEA53}","Storage","Tiered Block Blob","All","Hot LRS Write Operations - Free","0.0756","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Storage","Tables","All","Batch Write Operations","0.0165","0.00000594"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{C1D4643B-D6B1-4FD8-80B5-7A074115261D}","Storage","Tiered Block Blob","All","LRS List and Create Container Operations - Free","0.1381","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{D2E60E35-F1C9-5911-A280-EC45D2F6F5E3}","Load Balancer","All","Global","Included LB Rules and Outbound Rules - Free","25.083333","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{DBEFCFC1-E3F6-409B-BE6D-9CD7B00724A5}","Bandwidth","Inter-Region","North America","Data Transfer Out","1E-06","0.00000002"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{E8AE79AD-C2AB-4D82-B226-DD3C33DFD40C}","Storage","Files","All","List Operations - Free","0.0039","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{ED45AE8D-A734-4D21-BC88-E5B54F9E903E}","Storage","Tiered Block Blob","AP Southeast","Hot Read Operations","0.3164","0.0012656"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Storage","Files","All","LRS Write Operations","0.0623","0.0009345"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/17/2021","{0A2718D2-7B6B-4239-BC46-5BEBAC1AF0B7}","Storage","Premium SSD Managed Disks","AP Southeast","P10 Disks","0.032256","0.63576576"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/17/2021","{0FC067A1-65D2-46DA-B24B-7A9CBE2C69BD}","Bandwidth","All","All","Data Transfer Out - Free","0.009277","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/17/2021","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Tables","All","LRS Data Stored","4.8E-05","0.00000216"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/17/2021","{5101EA73-2A5B-4120-B00E-30C13185E5A5}","Storage","Premium SSD Managed Disks","US East","P4 Disks","0.032256","0.170295552"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/17/2021","{540658D2-F941-5347-A6B9-0793FF4393FF}","Container Registry","All","All","Standard Registry Unit - Free","1.000008","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/17/2021","{5C9E7A65-5784-494C-9718-7749D4075DD9}","Container Registry","All","All","Basic Registry Unit","2.000016","0.3332026656"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/17/2021","{67A3A3FD-826F-42C1-8843-BFFA14F0DA13}","Storage","Tiered Block Blob","All","Hot LRS Data Stored - Free","0.001296","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/17/2021","{99F50F54-1802-4465-9A21-B80F328E4FAD}","Storage","Tiered Block Blob","AP Southeast","All Other Operations","0.0054","0.0000216"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/17/2021","{9C150BF9-2BAD-430E-A53C-C213804F49EF}","Virtual Network","IP Addresses","All","Standard Static Public IP","24","0.12"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/17/2021","{A7F2AA67-B9A2-4593-A413-6EC86D6C8E5B}","Storage","Files","All","LRS Data Stored - Free","7.2E-05","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/17/2021","{AE331802-83A5-4B9E-B287-85675F794E3D}","Virtual Machines","Dv3/DSv3 Series","US East","D2 v3/D2s v3","24","2.304"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/17/2021","{AE56B367-2708-4454-A3D9-2BE7B2364EA1}","Virtual Network","IP Addresses","All","Dynamic Public IP - Free","23","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/17/2021","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Storage","Tables","All","Batch Write Operations","0.0146","0.000005256"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/17/2021","{D2E60E35-F1C9-5911-A280-EC45D2F6F5E3}","Load Balancer","All","Global","Included LB Rules and Outbound Rules - Free","24","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/17/2021","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Storage","Files","All","LRS Write Operations","0.0027","0.0000405"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/18/2021","{0A2718D2-7B6B-4239-BC46-5BEBAC1AF0B7}","Storage","Premium SSD Managed Disks","AP Southeast","P10 Disks","0.032256","0.63576576"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/18/2021","{0FC067A1-65D2-46DA-B24B-7A9CBE2C69BD}","Bandwidth","All","All","Data Transfer Out - Free","0.001505","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/18/2021","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Tables","All","LRS Data Stored","6.2E-05","0.00000279"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/18/2021","{42BB05E1-6F42-4DE1-A6BA-7FFB976CB560}","Bandwidth","All","AU East","Data Transfer In","4E-06","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/18/2021","{5101EA73-2A5B-4120-B00E-30C13185E5A5}","Storage","Premium SSD Managed Disks","US East","P4 Disks","0.004032","0.021286944"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/18/2021","{540658D2-F941-5347-A6B9-0793FF4393FF}","Container Registry","All","All","Standard Registry Unit - Free","0.093822","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/18/2021","{5C9E7A65-5784-494C-9718-7749D4075DD9}","Container Registry","All","All","Basic Registry Unit","1.094173","0.1822892218"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/18/2021","{67A3A3FD-826F-42C1-8843-BFFA14F0DA13}","Storage","Tiered Block Blob","All","Hot LRS Data Stored - Free","0.001296","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/18/2021","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Storage","Files","All","Read Operations","0.0003","0.00000045"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/18/2021","{99F50F54-1802-4465-9A21-B80F328E4FAD}","Storage","Tiered Block Blob","AP Southeast","All Other Operations","0.0044","0.0000176"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/18/2021","{9C150BF9-2BAD-430E-A53C-C213804F49EF}","Virtual Network","IP Addresses","All","Standard Static Public IP","24","0.12"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/18/2021","{A7F2AA67-B9A2-4593-A413-6EC86D6C8E5B}","Storage","Files","All","LRS Data Stored - Free","7.2E-05","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/18/2021","{AE331802-83A5-4B9E-B287-85675F794E3D}","Virtual Machines","Dv3/DSv3 Series","US East","D2 v3/D2s v3","2.266672","0.217600512"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/18/2021","{AE56B367-2708-4454-A3D9-2BE7B2364EA1}","Virtual Network","IP Addresses","All","Dynamic Public IP - Free","3","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/18/2021","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Storage","Tables","All","Batch Write Operations","0.0146","0.000005256"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/18/2021","{D2E60E35-F1C9-5911-A280-EC45D2F6F5E3}","Load Balancer","All","Global","Included LB Rules and Outbound Rules - Free","24","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/18/2021","{E8AE79AD-C2AB-4D82-B226-DD3C33DFD40C}","Storage","Files","All","List Operations - Free","0.0003","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/18/2021","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Storage","Files","All","LRS Write Operations","0.003","0.000045"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{0A2718D2-7B6B-4239-BC46-5BEBAC1AF0B7}","Storage","Premium SSD Managed Disks","AP Southeast","P10 Disks","0.034944","0.68874624"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{0F824807-2376-435C-95C9-F992B67A07B0}","Key Vault","All","All","Operations","0.0035","0.000105"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{0FC067A1-65D2-46DA-B24B-7A9CBE2C69BD}","Bandwidth","All","All","Data Transfer Out - Free","0.003252","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{17382603-F270-588E-A0B4-0C115CA51416}","Load Balancer","All","Global","Data Processed - Free","0.023143","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{2DFF75AE-BD6E-417E-918D-8542C8EA3423}","Virtual Machines","Dv3/DSv3 Series","AP Southeast","D2 v3/D2s v3","1.966686","0.24583575"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Tables","All","LRS Data Stored","8.9E-05","0.000004005"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{42BB05E1-6F42-4DE1-A6BA-7FFB976CB560}","Bandwidth","All","AU East","Data Transfer In","0.021172","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{5C9E7A65-5784-494C-9718-7749D4075DD9}","Container Registry","All","All","Basic Registry Unit","1.000008","0.1666013328"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{65EE82DC-4E55-436A-A1A4-9EE0082D904B}","Container Instances","All","AP Southeast","Memory Duration","4.60907","0.0254881571"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{67A3A3FD-826F-42C1-8843-BFFA14F0DA13}","Storage","Tiered Block Blob","All","Hot LRS Data Stored - Free","0.001449","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{6A99015C-D33F-4F46-AE59-2E4D14091AA8}","Storage","Files","All","Protocol Operations","0.0988","0.0001482"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Storage","Files","All","Read Operations","0.1294","0.0001941"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{93DBC90A-FA3D-4128-8950-0B28437BE121}","Virtual Machines","Dv2/DSv2 Series","AP Southeast","D11 v2/DS11 v2","1.266692","0.241938172"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{99F50F54-1802-4465-9A21-B80F328E4FAD}","Storage","Tiered Block Blob","AP Southeast","All Other Operations","0.1368","0.0005472"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{9C150BF9-2BAD-430E-A53C-C213804F49EF}","Virtual Network","IP Addresses","All","Standard Static Public IP","25.333333","0.126666665"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{A7F2AA67-B9A2-4593-A413-6EC86D6C8E5B}","Storage","Files","All","LRS Data Stored - Free","7.2E-05","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{B34BBB76-EDCE-4C2D-A288-81A2DB1FEA53}","Storage","Tiered Block Blob","All","Hot LRS Write Operations - Free","0.0692","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Storage","Tables","All","Batch Write Operations","0.0146","0.000005256"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{BB93FA13-A4E2-4027-85B9-B06E3353FFC3}","Container Registry","All","All","Task vCPU Duration","594","0.0594"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{C1D4643B-D6B1-4FD8-80B5-7A074115261D}","Storage","Tiered Block Blob","All","LRS List and Create Container Operations - Free","0.0927","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{D2E60E35-F1C9-5911-A280-EC45D2F6F5E3}","Load Balancer","All","Global","Included LB Rules and Outbound Rules - Free","25.3","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{E6FB80EC-2CBC-4065-BF2C-4724C794F2E4}","Container Instances","All","AP Southeast","vCPU Duration","6.145426","0.3109585556"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{E8AE79AD-C2AB-4D82-B226-DD3C33DFD40C}","Storage","Files","All","List Operations - Free","0.0052","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{ED45AE8D-A734-4D21-BC88-E5B54F9E903E}","Storage","Tiered Block Blob","AP Southeast","Hot Read Operations","0.1862","0.0007448"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/19/2021","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Storage","Files","All","LRS Write Operations","0.1194","0.001791"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/20/2021","{0A2718D2-7B6B-4239-BC46-5BEBAC1AF0B7}","Storage","Premium SSD Managed Disks","AP Southeast","P10 Disks","0.032256","0.63576576"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/20/2021","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Tables","All","LRS Data Stored","0.000116","0.00000522"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/20/2021","{5C9E7A65-5784-494C-9718-7749D4075DD9}","Container Registry","All","All","Basic Registry Unit","1.000008","0.1666013328"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/20/2021","{67A3A3FD-826F-42C1-8843-BFFA14F0DA13}","Storage","Tiered Block Blob","All","Hot LRS Data Stored - Free","0.00156","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/20/2021","{99F50F54-1802-4465-9A21-B80F328E4FAD}","Storage","Tiered Block Blob","AP Southeast","All Other Operations","0.0035","0.000014"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/20/2021","{9C150BF9-2BAD-430E-A53C-C213804F49EF}","Virtual Network","IP Addresses","All","Standard Static Public IP","24","0.12"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/20/2021","{A7F2AA67-B9A2-4593-A413-6EC86D6C8E5B}","Storage","Files","All","LRS Data Stored - Free","7.2E-05","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/20/2021","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Storage","Tables","All","Batch Write Operations","0.0153","0.000005508"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/20/2021","{D2E60E35-F1C9-5911-A280-EC45D2F6F5E3}","Load Balancer","All","Global","Included LB Rules and Outbound Rules - Free","24","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/20/2021","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Storage","Files","All","LRS Write Operations","0.003","0.000045"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{0A2718D2-7B6B-4239-BC46-5BEBAC1AF0B7}","Storage","Premium SSD Managed Disks","AP Southeast","P10 Disks","0.032256","0.63576576"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{0F824807-2376-435C-95C9-F992B67A07B0}","Key Vault","All","All","Operations","0.0045","0.000135"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{0FC067A1-65D2-46DA-B24B-7A9CBE2C69BD}","Bandwidth","All","All","Data Transfer Out - Free","0.022723","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{17382603-F270-588E-A0B4-0C115CA51416}","Load Balancer","All","Global","Data Processed - Free","0.036191","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{2DFF75AE-BD6E-417E-918D-8542C8EA3423}","Virtual Machines","Dv3/DSv3 Series","AP Southeast","D2 v3/D2s v3","2.716681","0.339585125"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Tables","All","LRS Data Stored","0.00012","0.0000054"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{42BB05E1-6F42-4DE1-A6BA-7FFB976CB560}","Bandwidth","All","AU East","Data Transfer In","0.027859","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{5C9E7A65-5784-494C-9718-7749D4075DD9}","Container Registry","All","All","Basic Registry Unit","1.000008","0.1666013328"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{65EE82DC-4E55-436A-A1A4-9EE0082D904B}","Container Instances","All","AP Southeast","Memory Duration","2.850535","0.01576345855"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{67A3A3FD-826F-42C1-8843-BFFA14F0DA13}","Storage","Tiered Block Blob","All","Hot LRS Data Stored - Free","0.002221","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{6A99015C-D33F-4F46-AE59-2E4D14091AA8}","Storage","Files","All","Protocol Operations","0.1428","0.0002142"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Storage","Files","All","Read Operations","0.2578","0.0003867"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{941A7A91-F0B4-4C70-BE0F-D87EA6FF09EE}","Bandwidth","Inter-Region","Asia","Data Transfer Out","1E-06","0.00000008"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{99F50F54-1802-4465-9A21-B80F328E4FAD}","Storage","Tiered Block Blob","AP Southeast","All Other Operations","0.0737","0.0002948"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{9C150BF9-2BAD-430E-A53C-C213804F49EF}","Virtual Network","IP Addresses","All","Standard Static Public IP","24","0.12"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{A7F2AA67-B9A2-4593-A413-6EC86D6C8E5B}","Storage","Files","All","LRS Data Stored - Free","0.000623","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{B34BBB76-EDCE-4C2D-A288-81A2DB1FEA53}","Storage","Tiered Block Blob","All","Hot LRS Write Operations - Free","0.0302","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Storage","Tables","All","Batch Write Operations","0.0146","0.000005256"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{BB93FA13-A4E2-4027-85B9-B06E3353FFC3}","Container Registry","All","All","Task vCPU Duration","616","0.0616"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{C1D4643B-D6B1-4FD8-80B5-7A074115261D}","Storage","Tiered Block Blob","All","LRS List and Create Container Operations - Free","0.008","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{D2E60E35-F1C9-5911-A280-EC45D2F6F5E3}","Load Balancer","All","Global","Included LB Rules and Outbound Rules - Free","24","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{E6FB80EC-2CBC-4065-BF2C-4724C794F2E4}","Container Instances","All","AP Southeast","vCPU Duration","3.800713","0.1923160778"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{E8AE79AD-C2AB-4D82-B226-DD3C33DFD40C}","Storage","Files","All","List Operations - Free","0.0149","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{ED45AE8D-A734-4D21-BC88-E5B54F9E903E}","Storage","Tiered Block Blob","AP Southeast","Hot Read Operations","0.0218","0.0000872"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/21/2021","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Storage","Files","All","LRS Write Operations","0.1828","0.002742"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/22/2021","{0A2718D2-7B6B-4239-BC46-5BEBAC1AF0B7}","Storage","Premium SSD Managed Disks","AP Southeast","P10 Disks","0.032256","0.63576576"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/22/2021","{0FC067A1-65D2-46DA-B24B-7A9CBE2C69BD}","Bandwidth","All","All","Data Transfer Out - Free","5.6E-05","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/22/2021","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Tables","All","LRS Data Stored","0.000166","0.00000747"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/22/2021","{42BB05E1-6F42-4DE1-A6BA-7FFB976CB560}","Bandwidth","All","AU East","Data Transfer In","3.5E-05","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/22/2021","{5C9E7A65-5784-494C-9718-7749D4075DD9}","Container Registry","All","All","Basic Registry Unit","1.000008","0.1666013328"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/22/2021","{67A3A3FD-826F-42C1-8843-BFFA14F0DA13}","Storage","Tiered Block Blob","All","Hot LRS Data Stored - Free","0.0024","0"
